law_id,law_name,law_number,law_year,article_number,article_label,binding_type,needs_executive_regulation,superseded_by,start_page,end_page,text,text_length
civil_131_1948,القانون المدني,131,1948,125,مادة 125,optional,False,,8,8,"–
)
1
(
يجوز ابطال العقد للتدليس اذا اانت الحيل التي لجا اليها احد المتعاقدين، او
نايب عنه، من الجسامة بحيث لولاها لما ابرم الطرف ا
لثاني العقد
.
)2
(
ويعتبر تدليسا السكوت عمدا عن واقعة او ملابسة، اذا ثبت ان المدلس عليه ما اان ليبرم
العقد لو علم بتلك الواقعة او هذه الملابسة
.",276
civil_131_1948,القانون المدني,131,1948,126,مادة 126,general,False,,8,8,"–
اذا صدر التدليس من غير المتعاقدين، فليس للمتعاقد المدلس عليه ان يطلب ابطال
العقد، ما لم يثبت ان التعا
قد الاخر اان من المفروض حتما ان يعلم بهذا التدليس
.",155
civil_131_1948,القانون المدني,131,1948,127,مادة 127,optional,False,,8,9,"–
)
1
(
يجوز ابطال العقد للااراه اذا تعاقد شخص تحت سلطان رهبة بعثها المتعاقد
الاخر في نفسه دون حق واانت قايمة علي اساس
.
)
2
(
وتكون الرهبة قايمة علي اساس اذا اانت ظروف الحال تصور للطرف الذي يدعها ان
خط
را جسيما محدقا يهدده هو او غيره في النفس او الجسم او الشرف او المال
.
)3
(
ويراعي في تقدير الااراه جنس من وقع عليه الااراه وسنه وحالته الاجتماعية والصحية
وال ظرف اخر من شانه ان يوثر في جسامة الااراه
.",403
civil_131_1948,القانون المدني,131,1948,128,مادة 128,general,False,,9,9,"– اذا صدر الااراه من غير المتعاقدين، فليس للمتعا
قد المكره ان يطلب ابطال العقد،
ما لم يثبت ان المتعاقد الاخر اان يعلم او اان من المفروض حتما ان يعلم بهذا الااراه
.",163
civil_131_1948,القانون المدني,131,1948,129,مادة 129,general,False,,9,9,"–
)
1
(
اذا اانت التزامات احد المتعاقدين لا تتعادل البتة مع ما حصل عليه هذا المتعاقد
من فايدة بموجب العقد او مع التزامات المتعاقد الاخر
، وتبين ان المتعاقد المغبون لم يبرم العقد
الا لان المتعاقد الاخر قد استغل فيه طيشا بينا او هوي جامحا، جاز للقاضي بناء علي طلب
المتعاقد المغبون ان يبطل العقد او ينقص التزامات هذا المتعاقد
.
)2
(ويجب ان ترفع الدعوي بذلك خلال سنة من تاريخ العقد، والا اانت غ
ير مقبولة
.
)3
(
ويجوز في عقود المعاوضة ان يتوفي الطرف الاخر دعوي الابطال، اذا عرض ما يراه
القاضي اافيا لرفع الغبن
.",507
civil_131_1948,القانون المدني,131,1948,130,مادة 130,general,False,,9,9,"–
يراعي في تطبيق المادة السابقة عدم الاخلال بالاحكام الخاصة بالغبن في بعض
العقود او بسعر الفايدة
.
المحل
:",106
civil_131_1948,القانون المدني,131,1948,131,مادة 131,optional,False,,9,9,"–
)
1
(يجوز ان ي
كون محل الالتزام شييا مستقبلا
.
)2
(
غير ان التعامل في تراة انسان علي قيد الحياة باطل ولو اان برضاه،الا في الاحوال التي
نص عليها في القانون
.",158
civil_131_1948,القانون المدني,131,1948,132,مادة 132,general,False,,9,9,"– اذا اان محل الالتزام مستحيلا في ذاته اان العقد باطلا
.",56
civil_131_1948,القانون المدني,131,1948,133,مادة 133,optional,False,,9,9,"–
)
1
(
، اذا لم يكن محل الالتزام معينا بذاته
وجب ان يكون معينا بنوعه ومقداره والا
اان العقد باطلا
.
)2
(
ويكفي ان يكون المحل معينا بنوعه فقط اذا تضمن العقد ا يستطاع به تعيين مقداره
.
واذا لم
يتفق المتعاقدان علي درجة الشيء، من حيث جودته ولم يمكن استخلاص ذلك من العرف او من
اي ظرف اخر، التزم المدين بان
يسلم شييا من صنف متوسط
.",326
civil_131_1948,القانون المدني,131,1948,134,مادة 134,general,False,,9,9,"-
اذا اان محل الالتزام نقودا، التزم المدين بقدر عددها المذاور في العقد دون ان
يكون لارتفاع قيمة هذه النقود او لانخفاضها وقت الوفاء اي اثر
.",139
civil_131_1948,القانون المدني,131,1948,135,مادة 135,general,False,,9,9,"- اذا اان محل الالتزام مخالفا للنظام العام او الاداب اان العقد باطلا
.
السبب
:",78
civil_131_1948,القانون المدني,131,1948,136,مادة 136,general,False,,9,9,"–
اذا لم يكن للالتزام سبب، او اان سببه مخالفا للنظام العام او الاداب، اان العقد
باطلا
.",87
civil_131_1948,القانون المدني,131,1948,137,مادة 137,general,False,,9,9,"–
)
1
(
ال الالتزام لم يذار له سبب في العقد يفترض ان له سببا مشروعا، ما لم يقم
الدليل علي غير ذلك
.
)2
(
ويعتبر السبب المذاور في العقد هو السبب الحقيقي
حتي

يقوم الدليل علي ما يخالف ذلك، فاذا قام الدليل علي صورية السبب فعلي من يدعي ان للالتزام
سببا اخر مشروعا ان يثبت ما يدعيه
.
البطلان
:",288
civil_131_1948,القانون المدني,131,1948,138,مادة 138,general,False,,9,9,"–
اذا جعل القانون لاحد المتعاقدين حقا في ابطال العقد فليس للمتعاقد الاخر ان يتمسك
بهذا الحق
.",93
civil_131_1948,القانون المدني,131,1948,139,مادة 139,general,False,,9,9,"-
)
1
(يزول
حق ابطال العقد بالاجازة الصريحة او الضمنية
.
)2
(وتستند الاجازة الي التاريخ الذي تم فيه العقد، دون اجلال بحقوق الغير
.",130
civil_131_1948,القانون المدني,131,1948,140,مادة 140,mandatory,False,,9,10,"-
)
1
(يسقط الحق في ابطال العقد اذا لم يتمسك به صاحبه خلال ثلاث سنوات
.
)2
(
ويبدا سريان هذه المدة، في حالة نقض الاهلية، من اليوم
الذي يزول فيه هذا السبب، وفي
حالة الغلط او التدليس، من اليوم الذي ينكشف فيه، وفي حالة الااراه من يوم انقطاعه، وفي
ال حال لا يجوز التمسك بحق الابطال لغلط او تدليس او ااراه اذا انقضت خمس عشرة سنة من
وقت تمام العقد
.",343
civil_131_1948,القانون المدني,131,1948,141,مادة 141,general,False,,10,10,"-
)
1
(اذا اان العقد باطلا جاز ل
كل ذي مصلحة ان يتمسك بالبطلان، وللمحكمة ان
تقضي به من تلقاء نفسها ولا يزول البطلان بالاجازة
.
)2
(وتسقط دعوي البطلان بمضي خمس عشرة سنة من وقت العقد
.",182
civil_131_1948,القانون المدني,131,1948,142,مادة 142,mandatory,False,,10,10,"-
)
1
(
في حالتي ابطال العقد وبطلانه يعاد المتعاقدان الي الحالة التي اانا عليها قبل
العقد، فاذا اان
هذا مستحيلا جاز الحكم بتعويض معادل
.
)2
(
ومع ذلك لا يلزم ناقص الاهلية، اذا ابطل العقد لنقص اهليته، ان يرد غير ما عاد عليه من
منفعة بسبب تنفيذ العقد
.",250
civil_131_1948,القانون المدني,131,1948,143,مادة 143,general,False,,10,10,"-
اذا اان العقد في شق منه باطلا او قابلا للابطال فهذا الشق وحده هو الذي يبطل، الا
اذا تبين ان ال
عقد ما اان ليتم بغير الشق الذي وقع او قابلا للابطال فيبطل العقد اله
.",166
civil_131_1948,القانون المدني,131,1948,144,مادة 144,general,False,,10,10,"-
اذا اان العقد باطلا او قابلا للابطال وتوافرت فيه اراان عقد اخر، فان العقد يكون
صحيحا باعتباره العقد الذي توافرت اراانه، اذا تبين ان نية المتعاقدين اانت تنصرف الي ابرام
هذا الع
.قد
2
- اثار العقد",196
civil_131_1948,القانون المدني,131,1948,145,مادة 145,general,False,,10,10,"–
يتصرف اثر العقد الي المتعاقدين والخلف العام، دون اخلال بالقواعد المتعلقة
بالميراث، ما لم يتبن من العقد او من طبيعة التعامل او من نص القانون ان هذا الاثر لا ينصرف
